fragrantica_url;name;brand;country;gender;rating_value;rating_count;year_released;top_notes;middle_notes;base_notes;perfumer1;perfumer2;accord1;accord2;accord3;accord4;accord5;concentration;family
https://www.fragrantica.com/perfume/hermes/caleche-edp-imported.html;Caleche Edp;Hermes;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/hermes/caleche-edt-imported.html;Caleche Edt;Hermes;;female;2.5;;;;;;;;;;;;;Eau de Toilette;Floriental
https://www.fragrantica.com/perfume/hermes/elixir-des-merveilles-edp-imported.html;Elixir Des Merveilles Edp;Hermes;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Amber Woody
https://www.fragrantica.com/perfume/hermes/elixir-des-merveilles-bleue-edp-imported.html;Elixir Des Merveilles Bleue Edp;Hermes;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Amber Woody
https://www.fragrantica.com/perfume/hermes/barenia-edp-imported.html;Barenia Edp;Hermes;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Chypre Fruity
https://www.fragrantica.com/perfume/hermes/barenia-eau-de-parfum-intense-imported.html;Barenia Eau De Parfum Intense;Hermes;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Chypre Fruity
https://www.fragrantica.com/perfume/hermes/barenia-eau-de-parfum-imported.html;Barenia Eau De Parfum;Hermes;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Chypre Fruity
https://www.fragrantica.com/perfume/hermes/hermessence-collection-edp-imported.html;Hermessence Collection Edp;Hermes;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Woody Floral
https://www.fragrantica.com/perfume/hermes/oud-alezan-edp-imported.html;Oud Alezan Edp;Hermes;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Woody Floral
https://www.fragrantica.com/perfume/hermes/epice-marine-edp-imported.html;Epice Marine Edp;Hermes;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Woody Floral
https://www.fragrantica.com/perfume/hermes/ambre-narguile-edp-imported.html;Ambre Narguile Edp;Hermes;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Amber Woody
https://www.fragrantica.com/perfume/hermes/poivre-samarcande-edp-imported.html;Poivre Samarcande Edp;Hermes;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Spicy Woody
https://www.fragrantica.com/perfume/hermes/vanille-galante-edp-imported.html;Vanille Galante Edp;Hermes;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/hermes/brin-de-reglisse-edp-imported.html;Brin De Reglisse Edp;Hermes;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Woody Floral
https://www.fragrantica.com/perfume/tom-ford/black-orchid-edp-imported.html;Black Orchid Edp;Tom Ford;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Oriental Floral
https://www.fragrantica.com/perfume/tom-ford/black-orchid-edt-imported.html;Black Orchid Edt;Tom Ford;;unisex;3.5;;;;;;;;;;;;;Eau de Toilette;Oriental Floral
https://www.fragrantica.com/perfume/tom-ford/tobacco-vanille-edp-imported.html;Tobacco Vanille Edp;Tom Ford;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Oriental Spicy
https://www.fragrantica.com/perfume/tom-ford/lost-cherry-edp-imported.html;Lost Cherry Edp;Tom Ford;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Oriental Fruity
https://www.fragrantica.com/perfume/tom-ford/velvet-orchid-edp-imported.html;Velvet Orchid Edp;Tom Ford;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/tom-ford/fucking-fabulous-edp-imported.html;Fucking Fabulous Edp;Tom Ford;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Oriental Fougere
https://www.fragrantica.com/perfume/tom-ford/oud-wood-edp-imported.html;Oud Wood Edp;Tom Ford;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Oriental
https://www.fragrantica.com/perfume/tom-ford/noir-de-noir-edp-imported.html;Noir De Noir Edp;Tom Ford;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Oriental Floral
https://www.fragrantica.com/perfume/tom-ford/white-patchouli-edp-imported.html;White Patchouli Edp;Tom Ford;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Chypre Floral
https://www.fragrantica.com/perfume/tom-ford/black-orchid-parfum-imported.html;Black Orchid Parfum;Tom Ford;;unisex;5.0;;;;;;;;;;;;;Parfum;Oriental Floral
https://www.fragrantica.com/perfume/tom-ford/neroli-portofino-edt-imported.html;Neroli Portofino Edt;Tom Ford;;unisex;2.5;;;;;;;;;;;;;Eau de Toilette;Citrus Aromatic
https://www.fragrantica.com/perfume/tom-ford/private-blend-oud-fleur-edp-imported.html;Private Blend Oud Fleur Edp;Tom Ford;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Floral
https://www.fragrantica.com/perfume/tom-ford/fucking-fabulous-edp-imported.html;Fucking Fabulous Edp;Tom Ford;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Oriental Spicy
https://www.fragrantica.com/perfume/parfums-de-marly/delina-edp-imported.html;Delina Edp;Parfums De Marly;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/parfums-de-marly/delina-exclusif-edp-imported.html;Delina Exclusif Edp;Parfums De Marly;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Amber Floral
https://www.fragrantica.com/perfume/parfums-de-marly/delina-la-rosee-edp-imported.html;Delina La Rosee Edp;Parfums De Marly;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/parfums-de-marly/valaya-edp-imported.html;Valaya Edp;Parfums De Marly;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Floral Musky Woody
https://www.fragrantica.com/perfume/parfums-de-marly/valaya-exclusif-edp-imported.html;Valaya Exclusif Edp;Parfums De Marly;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Floral Musky Woody
https://www.fragrantica.com/perfume/parfums-de-marly/castley-edp-imported.html;Castley Edp;Parfums De Marly;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Floral
https://www.fragrantica.com/perfume/parfums-de-marly/palatine-edp-imported.html;Palatine Edp;Parfums De Marly;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Woody Fruity
https://www.fragrantica.com/perfume/parfums-de-marly/altha-r-edp-imported.html;Althaïr Edp;Parfums De Marly;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Floral
https://www.fragrantica.com/perfume/parfums-de-marly/haltane-edp-imported.html;Haltane Edp;Parfums De Marly;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Spicy
https://www.fragrantica.com/perfume/parfums-de-marly/layton-edp-imported.html;Layton Edp;Parfums De Marly;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Amber Spicy
https://www.fragrantica.com/perfume/parfums-de-marly/layton-exclusif-edp-imported.html;Layton Exclusif Edp;Parfums De Marly;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Amber Spicy
https://www.fragrantica.com/perfume/parfums-de-marly/greenley-edp-imported.html;Greenley Edp;Parfums De Marly;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Fruity Woody
https://www.fragrantica.com/perfume/parfums-de-marly/perseus-edp-imported.html;Perseus Edp;Parfums De Marly;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Aromatic Woody
https://www.fragrantica.com/perfume/parfums-de-marly/godolphin-edp-imported.html;Godolphin Edp;Parfums De Marly;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Leather Chypre
https://www.fragrantica.com/perfume/parfums-de-marly/darley-edp-imported.html;Darley Edp;Parfums De Marly;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Amber Fougere
https://www.fragrantica.com/perfume/parfums-de-marly/habdan-edp-imported.html;Habdan Edp;Parfums De Marly;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Floral
https://www.fragrantica.com/perfume/parfums-de-marly/oajan-edp-imported.html;Oajan Edp;Parfums De Marly;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Amber Spicy
https://www.fragrantica.com/perfume/giorgio-armani/stronger-with-you-edt-imported.html;Stronger With You Edt;Giorgio Armani;;male;3.5;;;;;;;;;;;;;Eau de Toilette;Oriental Fougere
https://www.fragrantica.com/perfume/giorgio-armani/stronger-with-you-intensely-edp-imported.html;Stronger With You Intensely Edp;Giorgio Armani;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Oriental Spicy
https://www.fragrantica.com/perfume/giorgio-armani/stronger-with-you-absolutely-edp-imported.html;Stronger With You Absolutely Edp;Giorgio Armani;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Amber Woody
https://www.fragrantica.com/perfume/giorgio-armani/stronger-with-you-leather-edp-imported.html;Stronger With You Leather Edp;Giorgio Armani;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Leather
https://www.fragrantica.com/perfume/giorgio-armani/stronger-with-you-oud-edp-imported.html;Stronger With You Oud Edp;Giorgio Armani;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Oriental
https://www.fragrantica.com/perfume/giorgio-armani/stronger-with-you-only-edp-imported.html;Stronger With You Only Edp;Giorgio Armani;;male;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/giorgio-armani/stronger-with-you-freeze-edp-imported.html;Stronger With You Freeze Edp;Giorgio Armani;;male;3.5;;;;;;;;;;;;;Eau de Parfum;Aromatic Aquatic
https://www.fragrantica.com/perfume/giorgio-armani/stronger-with-you-amber-edp-imported.html;Stronger With You Amber Edp;Giorgio Armani;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Amber Spicy
https://www.fragrantica.com/perfume/giorgio-armani/stronger-with-you-parfum-imported.html;Stronger With You Parfum;Giorgio Armani;;male;4.5;;;;;;;;;;;;;Parfum;Amber Spicy
https://www.fragrantica.com/perfume/giorgio-armani/stronger-with-you-tobacco-edp-imported.html;Stronger With You Tobacco Edp;Giorgio Armani;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Amber Spicy
https://www.fragrantica.com/perfume/giorgio-armani/because-it-s-you-edp-imported.html;Because It's You Edp;Giorgio Armani;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/giorgio-armani/because-it-s-you-intensely-edp-imported.html;Because It's You Intensely Edp;Giorgio Armani;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Floriental Fruity
https://www.fragrantica.com/perfume/giorgio-armani/armani-code-edt-imported.html;Armani Code Edt;Giorgio Armani;;male;3.5;;;;;;;;;;;;;Eau de Toilette;Oriental Spicy
https://www.fragrantica.com/perfume/giorgio-armani/armani-code-profumo-edp-imported.html;Armani Code Profumo Edp;Giorgio Armani;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Oriental Spicy
https://www.fragrantica.com/perfume/giorgio-armani/armani-code-absolu-edp-imported.html;Armani Code Absolu Edp;Giorgio Armani;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Oriental Spicy
https://www.fragrantica.com/perfume/giorgio-armani/armani-code-parfum-imported.html;Armani Code Parfum;Giorgio Armani;;male;4.5;;;;;;;;;;;;;Parfum;Oriental Spicy
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gio-edt-imported.html;Acqua Di Gio Edt;Giorgio Armani;;male;3.5;;;;;;;;;;;;;Eau de Toilette;Aquatic Aromatic
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gio-profondo-edp-imported.html;Acqua Di Gio Profondo Edp;Giorgio Armani;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Aquatic Aromatic
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gio-absolu-edp-imported.html;Acqua Di Gio Absolu Edp;Giorgio Armani;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Aquatic
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gio-elixir-edp-imported.html;Acqua Di Gio Elixir Edp;Giorgio Armani;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Aquatic Aromatic
https://www.fragrantica.com/perfume/giorgio-armani/si-edp-imported.html;Si Edp;Giorgio Armani;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Chypre Fruity
https://www.fragrantica.com/perfume/giorgio-armani/si-passione-edp-imported.html;Si Passione Edp;Giorgio Armani;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Floriental Fruity
https://www.fragrantica.com/perfume/giorgio-armani/si-fiori-edp-imported.html;Si Fiori Edp;Giorgio Armani;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental Fruity
https://www.fragrantica.com/perfume/giorgio-armani/si-intense-edp-imported.html;Si Intense Edp;Giorgio Armani;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Chypre Fruity
https://www.fragrantica.com/perfume/giorgio-armani/my-way-edp-imported.html;My Way Edp;Giorgio Armani;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/giorgio-armani/my-way-intense-edp-imported.html;My Way Intense Edp;Giorgio Armani;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/giorgio-armani/my-way-parfum-imported.html;My Way Parfum;Giorgio Armani;;female;4.5;;;;;;;;;;;;;Parfum;Floriental
https://www.fragrantica.com/perfume/giorgio-armani/my-way-nectar-edp-imported.html;My Way Nectar Edp;Giorgio Armani;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gioia-edp-imported.html;Acqua Di Gioia Edp;Giorgio Armani;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Aquatic Floral
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gioia-essenza-edp-imported.html;Acqua Di Gioia Essenza Edp;Giorgio Armani;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Aquatic Floral
https://www.fragrantica.com/perfume/valentino/donna-born-in-roma-edp-imported.html;Donna Born In Roma Edp;Valentino;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floral Woody
https://www.fragrantica.com/perfume/valentino/donna-born-in-roma-intense-edp-imported.html;Donna Born In Roma Intense Edp;Valentino;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Amber Floral
https://www.fragrantica.com/perfume/valentino/donna-born-in-roma-coral-fantasy-edp-imported.html;Donna Born In Roma Coral Fantasy Edp;Valentino;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Fruity Floral
https://www.fragrantica.com/perfume/valentino/donna-born-in-roma-green-stravaganza-edp-imported.html;Donna Born In Roma Green Stravaganza Edp;Valentino;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Green Floral
https://www.fragrantica.com/perfume/valentino/valentina-edp-imported.html;Valentina Edp;Valentino;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/valentino/valentina-assoluto-edp-imported.html;Valentina Assoluto Edp;Valentino;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/valentino/valentina-pink-edp-imported.html;Valentina Pink Edp;Valentino;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floral Fruity
https://www.fragrantica.com/perfume/valentino/valentina-oud-mystique-edp-imported.html;Valentina Oud Mystique Edp;Valentino;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Oriental
https://www.fragrantica.com/perfume/valentino/valentino-uomo-edt-imported.html;Valentino Uomo Edt;Valentino;;male;3.5;;;;;;;;;;;;;Eau de Toilette;Woody Spicy
https://www.fragrantica.com/perfume/valentino/valentino-uomo-intense-edp-imported.html;Valentino Uomo Intense Edp;Valentino;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Spicy
https://www.fragrantica.com/perfume/valentino/valentino-uomo-noir-absolu-edp-imported.html;Valentino Uomo Noir Absolu Edp;Valentino;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Aromatic
https://www.fragrantica.com/perfume/valentino/valentino-uomo-born-in-roma-edp-imported.html;Valentino Uomo Born In Roma Edp;Valentino;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Amber Woody
https://www.fragrantica.com/perfume/louis-vuitton/imagination-imported.html;Imagination;Louis Vuitton;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Aromatic
https://www.fragrantica.com/perfume/louis-vuitton/l-immensite-imported.html;L'immensite;Louis Vuitton;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Aromatic Fougere
https://www.fragrantica.com/perfume/louis-vuitton/afternoon-swim-imported.html;Afternoon Swim;Louis Vuitton;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Citrus Aromatic
https://www.fragrantica.com/perfume/louis-vuitton/attrape-reves-imported.html;Attrape-reves;Louis Vuitton;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/louis-vuitton/heures-d-absence-imported.html;Heures D'absence;Louis Vuitton;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/louis-vuitton/le-jour-se-leve-imported.html;Le Jour Se Leve;Louis Vuitton;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/louis-vuitton/rose-des-vents-imported.html;Rose Des Vents;Louis Vuitton;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/louis-vuitton/coeur-battant-imported.html;Coeur Battant;Louis Vuitton;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/louis-vuitton/matiere-noire-imported.html;Matiere Noire;Louis Vuitton;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Floral
https://www.fragrantica.com/perfume/louis-vuitton/spell-on-you-imported.html;Spell On You;Louis Vuitton;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/louis-vuitton/pacific-chill-imported.html;Pacific Chill;Louis Vuitton;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Citrus Aromatic
https://www.fragrantica.com/perfume/louis-vuitton/california-dream-imported.html;California Dream;Louis Vuitton;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Citrus Aromatic
https://www.fragrantica.com/perfume/louis-vuitton/city-of-stars-imported.html;City Of Stars;Louis Vuitton;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Citrus Aromatic
https://www.fragrantica.com/perfume/louis-vuitton/apogee-imported.html;Apogee;Louis Vuitton;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/louis-vuitton/au-hasard-imported.html;Au Hasard;Louis Vuitton;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Spicy
https://www.fragrantica.com/perfume/louis-vuitton/cactus-garden-imported.html;Cactus Garden;Louis Vuitton;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Aromatic
https://www.fragrantica.com/perfume/louis-vuitton/contre-moi-imported.html;Contre Moi;Louis Vuitton;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/louis-vuitton/on-the-beach-imported.html;On The Beach;Louis Vuitton;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Citrus Aromatic
https://www.fragrantica.com/perfume/louis-vuitton/les-sables-roses-imported.html;Les Sables Roses;Louis Vuitton;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/louis-vuitton/ombre-nomade-imported.html;Ombre Nomade;Louis Vuitton;;unisex;4.5;;;;;;;;;;;;;Eau de Parfum;Oud
https://www.fragrantica.com/perfume/louis-vuitton/symphony-imported.html;Symphony;Louis Vuitton;;unisex;4.5;;;;;;;;;;;;;Extrait de Parfum;Floriental
https://www.fragrantica.com/perfume/louis-vuitton/dancing-blossom-imported.html;Dancing Blossom;Louis Vuitton;;unisex;4.5;;;;;;;;;;;;;Extrait de Parfum;Floriental
https://www.fragrantica.com/perfume/louis-vuitton/myriad-imported.html;Myriad;Louis Vuitton;;unisex;4.5;;;;;;;;;;;;;Extrait de Parfum;Floriental
https://www.fragrantica.com/perfume/louis-vuitton/rhapsody-imported.html;Rhapsody;Louis Vuitton;;unisex;4.5;;;;;;;;;;;;;Extrait de Parfum;Floriental
https://www.fragrantica.com/perfume/prada/paradoxe-eau-de-parfum-imported.html;Paradoxe Eau De Parfum;Prada;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/prada/paradoxe-intense-eau-de-parfum-imported.html;Paradoxe Intense Eau De Parfum;Prada;;female;4.5;;;;;;;;;;;;;Eau de Parfum;Amber Floral
https://www.fragrantica.com/perfume/prada/paradoxe-virtual-flower-eau-de-parfum-imported.html;Paradoxe Virtual Flower Eau De Parfum;Prada;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floral Fruity
https://www.fragrantica.com/perfume/prada/paradoxe-radical-essence-parfum-imported.html;Paradoxe Radical Essence Parfum;Prada;;female;4.5;;;;;;;;;;;;;Parfum;Amber Woody
https://www.fragrantica.com/perfume/prada/luna-rossa-eau-de-parfum-imported.html;Luna Rossa Eau De Parfum;Prada;;male;3.5;;;;;;;;;;;;;Eau de Parfum;Aromatic Fougere
https://www.fragrantica.com/perfume/prada/luna-rossa-ocean-eau-de-parfum-imported.html;Luna Rossa Ocean Eau De Parfum;Prada;;male;3.5;;;;;;;;;;;;;Eau de Parfum;Aquatic Aromatic
https://www.fragrantica.com/perfume/prada/luna-rossa-carbon-eau-de-parfum-imported.html;Luna Rossa Carbon Eau De Parfum;Prada;;male;3.5;;;;;;;;;;;;;Eau de Parfum;Woody Aromatic
https://www.fragrantica.com/perfume/prada/luna-rossa-extreme-eau-de-parfum-imported.html;Luna Rossa Extreme Eau De Parfum;Prada;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Spicy
https://www.fragrantica.com/perfume/prada/luna-rossa-sport-eau-de-parfum-imported.html;Luna Rossa Sport Eau De Parfum;Prada;;male;3.5;;;;;;;;;;;;;Eau de Parfum;Aromatic Aquatic
https://www.fragrantica.com/perfume/prada/luna-rossa-black-eau-de-parfum-imported.html;Luna Rossa Black Eau De Parfum;Prada;;male;4.5;;;;;;;;;;;;;Eau de Parfum;Woody Aromatic
https://www.fragrantica.com/perfume/prada/luna-rossa-ocean-eau-de-toilette-imported.html;Luna Rossa Ocean Eau De Toilette;Prada;;male;2.5;;;;;;;;;;;;;Eau de Toilette;Aquatic Aromatic
https://www.fragrantica.com/perfume/prada/les-infusions-de-mandarine-eau-de-parfum-imported.html;Les Infusions De Mandarine Eau De Parfum;Prada;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Citrus Aromatic
https://www.fragrantica.com/perfume/prada/les-infusions-de-vetiver-eau-de-parfum-imported.html;Les Infusions De Vetiver Eau De Parfum;Prada;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Woody Aromatic
https://www.fragrantica.com/perfume/prada/les-infusions-de-iris-eau-de-parfum-imported.html;Les Infusions De Iris Eau De Parfum;Prada;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/prada/les-infusions-de-rose-eau-de-parfum-imported.html;Les Infusions De Rose Eau De Parfum;Prada;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/prada/les-infusions-de-vanille-eau-de-parfum-imported.html;Les Infusions De Vanille Eau De Parfum;Prada;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Amber Vanilla
https://www.fragrantica.com/perfume/prada/les-infusions-de-cedre-eau-de-parfum-imported.html;Les Infusions De Cedre Eau De Parfum;Prada;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Woody Spicy
https://www.fragrantica.com/perfume/prada/les-infusions-de-gingembre-eau-de-parfum-imported.html;Les Infusions De Gingembre Eau De Parfum;Prada;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Citrus Aromatic
https://www.fragrantica.com/perfume/prada/les-infusions-de-rhubarbe-eau-de-parfum-imported.html;Les Infusions De Rhubarbe Eau De Parfum;Prada;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Floral Fruity
https://www.fragrantica.com/perfume/prada/les-infusions-de-figue-eau-de-parfum-imported.html;Les Infusions De Figue Eau De Parfum;Prada;;unisex;3.5;;;;;;;;;;;;;Eau de Parfum;Woody Fruity
https://www.fragrantica.com/perfume/prada/prada-candy-eau-de-parfum-imported.html;Prada Candy Eau De Parfum;Prada;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Gourmand
https://www.fragrantica.com/perfume/prada/prada-candy-night-eau-de-parfum-imported.html;Prada Candy Night Eau De Parfum;Prada;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Gourmand
https://www.fragrantica.com/perfume/prada/prada-candy-florale-eau-de-parfum-imported.html;Prada Candy Florale Eau De Parfum;Prada;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Gourmand Floral
https://www.fragrantica.com/perfume/prada/prada-candy-kiss-eau-de-parfum-imported.html;Prada Candy Kiss Eau De Parfum;Prada;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Gourmand Floral
https://www.fragrantica.com/perfume/prada/prada-candy-gloss-eau-de-parfum-imported.html;Prada Candy Gloss Eau De Parfum;Prada;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Gourmand Fruity
https://www.fragrantica.com/perfume/prada/prada-candy-l-eau-eau-de-parfum-imported.html;Prada Candy L'eau Eau De Parfum;Prada;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Gourmand Floral
https://www.fragrantica.com/perfume/prada/prada-candy-sugar-pop-eau-de-parfum-imported.html;Prada Candy Sugar Pop Eau De Parfum;Prada;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Gourmand Fruity
https://www.fragrantica.com/perfume/victoria-s-secret/tease-eau-de-parfum-imported.html;Tease Eau De Parfum;Victoria's Secret;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/victoria-s-secret/tease-rebel-eau-de-parfum-imported.html;Tease Rebel Eau De Parfum;Victoria's Secret;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/victoria-s-secret/love-spell-eau-de-toilette-imported.html;Love Spell Eau De Toilette;Victoria's Secret;;female;2.5;;;;;;;;;;;;;Eau de Toilette;Floral Fruity
https://www.fragrantica.com/perfume/victoria-s-secret/very-sexy-eau-de-parfum-imported.html;Very Sexy Eau De Parfum;Victoria's Secret;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Oriental Floral
https://www.fragrantica.com/perfume/victoria-s-secret/very-sexy-now-eau-de-parfum-imported.html;Very Sexy Now Eau De Parfum;Victoria's Secret;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
https://www.fragrantica.com/perfume/victoria-s-secret/bombshell-eau-de-parfum-imported.html;Bombshell Eau De Parfum;Victoria's Secret;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental Fruity
https://www.fragrantica.com/perfume/victoria-s-secret/bombshell-intense-eau-de-parfum-imported.html;Bombshell Intense Eau De Parfum;Victoria's Secret;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental Fruity
https://www.fragrantica.com/perfume/victoria-s-secret/heavenly-eau-de-parfum-imported.html;Heavenly Eau De Parfum;Victoria's Secret;;female;3.5;;;;;;;;;;;;;Eau de Parfum;Floriental
